input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,csp_domains_,final_url,tls_expired
identity.ivanti.com,User Portal,200,6049,identity.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,identity.ivanti.com,cloudflare,80,http://identity.ivanti.com:80,http,cloudflare,text/html,GET,104.17.138.107,/,1616832800,2606:4700::6811:896b,HSTS,159,False,True,,,https://identity.ivanti.com/Auth/IdentityBroker?returnUrl=%2FStore,
images.info.ivanti.com,404 - Not found or no permission to access,404,1330,images.info.ivanti.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-13T00:00:00Z,2023-10-13T23:59:59Z,"CN=images.info.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",images.info.ivanti.com,"Ivanti, Inc.",images.info.ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,5179a4b5d46ceaa7eb0fa1908cbe29b7,4ba50bfc089dd5562e3b7b8d35a911615606dc368861339da57391fde1bdf1e6,,ctls,images.info.ivanti.com,,443,https://images.info.ivanti.com:443,https,,text/html,GET,2.23.209.161,/,-723685921,2.23.209.160,Bootstrap,33,False,,,,,
innovators.ivanti.com,Ivanti Innovators,200,41983,innovators.ivanti.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-27T13:09:35Z,2023-08-25T13:09:34Z,CN=innovators.ivanti.com,innovators.ivanti.com,,innovators.ivanti.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb6ab86dfaa5989a3f540ed6e14eff02,d564673bd92614bd8a7daf409f5ea0bfec39e69598ef642fc9b918e2ddadcc32,,ctls,innovators.ivanti.com,,443,https://innovators.ivanti.com:443,https,,text/html,GET,52.204.233.198,/,-812090311,34.192.229.91,Ruby on Rails,381,False,,,,https://innovators.ivanti.com/users/sign_in,
interactive.ivanti.com,Not Found,404,315,,,,,,,,,,,,,,,,,,,,,80,http://interactive.ivanti.com:80,http,Microsoft-HTTPAPI/2.0,text/html,GET,50.19.175.240,/,225052475,50.19.175.240,Microsoft HTTPAPI:2.0,7,False,,,,,
interchange.ivanti.com,Events and Conferences | Ivanti,200,26029,www.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,www.ivanti.com,cloudflare,443,https://interchange.ivanti.com:443,https,cloudflare,text/html,GET,104.17.137.107,/,902563354,2606:4700::6811:896b,HSTS,477,False,True,,https://dash.cloudflare.com,https://www.ivanti.com/company/events,
internalcomms.ivanti.com,Internal Communications Email Platform for Outlook & Gmail,200,270837,www.contactmonkey.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-19T00:00:00Z,2023-10-17T23:59:59Z,CN=www.contactmonkey.com,www.contactmonkey.com,,www.contactmonkey.com,"CN=cPanel\, Inc. Certification Authority, O=cPanel\, Inc., L=Houston, ST=TX, C=US","cPanel, Inc. Certification Authority","cPanel, Inc.",f0935ca1b54deba7eef46209a7d6465b,d33d009c0c97f78d67095b8b5a8b38dcbf420d2b42cd536d0aa8947e54f5addb,,ctls,www.contactmonkey.com,cloudflare,443,https://internalcomms.ivanti.com:443,https,Apache,text/html,GET,104.17.137.107,/,873014621,2606:4700::6811:8a6b,Yoast SEO:20.11,1062,False,True,,,https://www.contactmonkey.com,
itcsa.ivanti.com,Ivanti(R) Cloud Services Appliance,200,1608,itcsa.ivanti.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-05T00:00:00Z,2023-12-05T23:59:59Z,"CN=itcsa.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",itcsa.ivanti.com,"Ivanti, Inc.",itcsa.ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,24f92a755eed1b05c312cd8fdaf699b9,6f20bcdd4e19ded6cdaf435ba19062d2baf0a1b8e1e68720757b66e9222fc493,,ctls,itcsa.ivanti.com,,443,https://itcsa.ivanti.com:443,https,,text/html,GET,67.199.253.36,/,-1703592683,67.199.253.36,,50,False,,,,,
itcsa2.ivanti.com,Ivanti(R) Cloud Services Appliance,200,1612,itcsa2.ivanti.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-21T00:00:00Z,2023-11-21T23:59:59Z,"CN=itcsa2.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",itcsa2.ivanti.com,"Ivanti, Inc.",itcsa2.ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,a11b5cf35467eae1ad61fc9396c3ec05,75f491595cc430e4c79dcc0fba3384e7f789bbdd49684998b2273389e963e4d5,,ctls,itcsa2.ivanti.com,,443,https://itcsa2.ivanti.com:443,https,,text/html,GET,67.199.253.38,/,-1703592683,67.199.253.38,,50,False,,,,,
ivanti.com,Ivanti - Everywhere Work. Elevated.,200,26998,www.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,www.ivanti.com,cloudflare,443,https://ivanti.com:443,https,cloudflare,text/html,GET,104.17.137.107,/,-1439222863,2606:4700::6811:8a6b,HSTS,196,False,True,,https://dash.cloudflare.com,https://www.ivanti.com/,
ivanti.csa.ivanti.com,LANDESK(R) Cloud Services Appliance,200,1631,ivanti.csa.ivanti.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,1970-01-01T00:00:00Z,2027-07-28T02:56:08Z,"CN=ivanti.csa.ivanti.com, OU=Copyright (C) 2009\, LANDesk Software Ltd., O=Copyright (C) 2009\, LANDesk Software Ltd., L=South Jordan, ST=Utah, C=US, dnQualifier=20200728205608, dnQualifier=20200728205608",ivanti.csa.ivanti.com,"Copyright (C) 2009, LANDesk Software Ltd.",172.16.5.28,"CN=Management Gateway (RA), OU=Copyright (C) 2009\, LANDesk Software Ltd., O=LANDesk(R) Software\, Ltd., L=South Jordan, ST=Utah, C=US, dnQualifier=20171205221619, dnQualifier=20171205221619",Management Gateway (RA),"LANDesk(R) Software, Ltd.",eb28c129500b8bdfe6bc639b9ace7895,ead7749c9b4cf8fe8323ad36188d9ad80cd3ea64265d1503d9fbbe652c977933,,ctls,ivanti.csa.ivanti.com,,443,https://ivanti.csa.ivanti.com:443,https,,text/html,GET,54.211.49.66,/,-1703592683,54.211.49.66,,50,False,,,,,
ivanti45-2.csa.ivanti.com,Ivanti(R) Cloud Services Appliance,200,1644,ivanti45-2.csa.ivanti.com,443,True,tls13,TLS_AES_256_GCM_SHA384,1970-01-01T00:00:00Z,2028-06-08T20:39:33Z,"CN=ivanti45-2.csa.ivanti.com, OU=Copyright (C) 2020\, Ivanti\, Inc., O=Copyright (C) 2020\, Ivanti\, Inc., L=South Jordan, ST=Utah, C=US, dnQualifier=20210610143933, dnQualifier=20210610143933",ivanti45-2.csa.ivanti.com,"Copyright (C) 2020, Ivanti, Inc.",192.168.122.1,"CN=Cloud Services Appliance, OU=Copyright (C) 2020\, Ivanti\, Inc., O=Ivanti\, Inc., L=South Jordan, ST=Utah, C=US, dnQualifier=20201221151225, dnQualifier=20201221151225",Cloud Services Appliance,"Ivanti, Inc.",4f8a945c9532dc9faa58d98ff88790c1,1cf044f8d26db5f1dae1ac5e3ae52e9129442cffb76db1c32aae90538fe9d0ba,,ctls,ivanti45-2.csa.ivanti.com,,443,https://ivanti45-2.csa.ivanti.com:443,https,,text/html,GET,3.222.130.12,/,-1703592683,3.222.130.12,,50,False,,,,,
kb.ivanti.com,Ivanti Community,200,434946,forums.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,forums.ivanti.com,cloudflare,443,https://kb.ivanti.com:443,https,cloudflare,text/html,GET,104.17.137.107,/,,2606:4700::6811:8a6b,HSTS,620,False,True,,https://*.coveo.com,https://forums.ivanti.com/s/?language=en_US,
knowledge.ivanti.com,Ivanti Community,200,434946,forums.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,forums.ivanti.com,cloudflare,443,https://knowledge.ivanti.com:443,https,cloudflare,text/html,GET,104.17.137.107,/,,2606:4700::6811:896b,HSTS,620,False,True,,https://ivanti--c.visualforce.com,https://forums.ivanti.com/s/?language=en_US,
login.ivanti.com,,200,576,success.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,success.ivanti.com,cloudflare,443,https://login.ivanti.com:443,https,cloudflare,text/html,GET,104.17.137.107,/,1660777105,2606:4700::6811:8a6b,Salesforce,19,False,True,,,https://success.ivanti.com,
lyncdiscover.ivanti.com,,200,357,lyncdiscover.ivanti.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,True,ctls,lyncdiscover.ivanti.com,,443,https://lyncdiscover.ivanti.com:443,https,,application/json,GET,52.112.192.142,/,-1285037864,2603:1027:0:3::e,Azure,1,False,,True,,,
marketplace.ivanti.com,"Ivanti Marketplace
        | Packages",200,30366,marketplace.ivanticloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-27T00:00:00Z,2024-03-29T23:59:59Z,"CN=*.ivanticloud.com, O=Ivanti\, Inc, ST=Utah, C=US",*.ivanticloud.com,"Ivanti, Inc",ivanticloud.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,4144c03b3e79e8c2a7b565a906429b63,f36561886d35795973f9c1b3698bfa25af4945cda53f86db80050b9dae963664,True,ctls,marketplace.ivanticloud.com,azure,80,http://marketplace.ivanti.com:80,http,Microsoft-IIS/10.0,text/html,GET,40.87.70.95,/,-20275242,40.87.70.95,Windows Server,629,False,True,,,https://marketplace.ivanticloud.com,
moveitus.ivanti.com,520 Origin Error,520,172,moveitus.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,moveitus.ivanti.com,cloudflare,80,http://moveitus.ivanti.com:80,http,cloudflare,text/html,GET,104.17.137.107,/,1503344777,2606:4700::6811:8a6b,Cloudflare,8,False,True,,,https://moveitus.ivanti.com/,
msoid.ivanti.com,Sign in to your account,200,44175,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-01T00:00:00Z,2024-06-01T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,3e5363ca089bb6cd32f00c16e8c60c1d,722ffa737efee47ce8a79dd30a184c0967708de86a0c20d85e015d7c21075dee,,ctls,login.microsoftonline.com,azure,443,https://msoid.ivanti.com:443,https,,text/html,GET,20.190.160.20,/,-1840324437,2603:1026:3000:d0::b,HSTS,95,False,True,,,https://login.microsoftonline.com/common/oauth2/v2.0/authorize?client_id=4765445b-32c6-49b0-83e6-1d93765276ca&redirect_uri=https%3A%2F%2Fwww.office.com%2Flandingv2&response_type=code%20id_token&scope=openid%20profile%20https%3A%2F%2Fwww.office.com%2Fv2%2FOfficeHome.All&response_mode=form_post&nonce=638255088085666760.N2NmYjIwNTQtMjY1Zi00ZGU3LWEyYzctZTI5ZjEyMWQwMjk0MTJmY2Q2YmItNjdhNi00MjRiLTliNGYtNGFmMGNkOGUxN2I4&ui_locales=en-US&mkt=en-US&state=_tE2w50Sbj4CwBLD0Sr6bbkrtzJDzptUSO-FjucSgqt6H41F1_mmyOeF_Nmb6YO3m5gkkMqpFtAak5VLRAY1gFplOCPshgMnTNOCGX0jxH93wjcNr1Jg18I0UHTcVqQTo2gun-4-7f3W9WZhP-zUoZCIGQacl-UY4G09ak7-k9uLwmIH8wUF72PG37kfVhR_44_KOLsN2rYRaFQiZfeTAezMBD58sWLJTFxVFQi7kvfeUJKHePgeI3ZiAqXxGQA-cFWnLPfumEmtTW6ZkZ8NoQ&x-client-SKU=ID_NET6_0&x-client-ver=6.30.1.0,
navy5.csa.ivanti.com,Ivanti(R) Cloud Services Appliance,200,1624,navy5.csa.ivanti.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-13T00:00:00Z,2024-06-12T23:59:59Z,"CN=navy5.csa.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",navy5.csa.ivanti.com,"Ivanti, Inc.",navy5.csa.ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,338d5700528463109ebfd194e7655690,3ca4b8d038d5ac2ac55b7b41638f579740d6e6240eb81af9401b711913093518,,ctls,navy5.csa.ivanti.com,,443,https://navy5.csa.ivanti.com:443,https,,text/html,GET,44.194.12.221,/,-1703592683,44.194.12.221,,50,False,,,,,
oem-summit.ivanti.com,Events and Conferences | Ivanti,200,26029,www.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,www.ivanti.com,cloudflare,80,http://oem-summit.ivanti.com:80,http,cloudflare,text/html,GET,104.17.137.107,/,902563354,2606:4700::6811:8a6b,HSTS,477,False,True,,https://dash.cloudflare.com,https://www.ivanti.com/company/events,
optiapi.ivanti.com,,404,48,optiapi.ivanti.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-17T05:07:46Z,2023-09-15T05:07:45Z,CN=optiapi.ivanti.com,optiapi.ivanti.com,,optiapi.ivanti.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,afe99bbc560598d69726325cf1deca9a,3bd3b87251000ce6085fc6f2b651f410c155a865c769121cceb506b3fa31c2f2,,ctls,optiapi.ivanti.com,,443,https://optiapi.ivanti.com:443,https,kong/1.3.0,application/json,GET,178.128.135.118,/,834205737,104.248.111.229,,1,False,,,,,
opticdn.ivanti.com,,403,243,,,,,,,,,,,,,,,,,,,,,80,http://opticdn.ivanti.com:80,http,BunnyCDN-DE1-1082,application/xml,GET,169.150.247.39,/,418720926,2400:52e0:1e00::1081:1,Bunny,2,False,,,,,
partner.ivanti.com,,403,243,partner.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,2024-04-05T23:59:59Z,CN=partner.ivanti.com,partner.ivanti.com,,partner.ivanti.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f59663e4c58a113bec56a2e660297c59,c41c48d376f03143aa711d07d9f4e149b4841d167090a9514b0d3dda3b893428,,ctls,partner.ivanti.com,cloudfront,443,https://partner.ivanti.com:443,https,AmazonS3,application/xml,GET,13.32.121.86,/,-1246010085,2600:9000:236e:6c00:9:ecd:fa00:93a1,Amazon Web Services,2,False,True,,,,
partners.ivanti.com,,200,23441,partners.ivanti.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-29T23:59:59Z,CN=partners.ivanti.com,partners.ivanti.com,,partners.ivanti.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,231cc6598d73da02b81ecbfdee353a3b,fbeb4df1fc610739aab35431e32b092cc8ea23c91af88bfb880ee2c1a31bfbcf,,ctls,partners.ivanti.com,,443,https://partners.ivanti.com:443,https,,text/html,GET,107.23.247.110,/,497701621,107.21.146.45,HSTS,632,False,,,ajax.googleapis.com,,
payment-qa.ivanti.com,Ivanti Payments,200,635,payment-qa.ivanti.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-25T00:00:00Z,2023-07-25T23:59:59Z,"CN=payment-qa.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",payment-qa.ivanti.com,"Ivanti, Inc.",csapi-qa.ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,34efa06f4839b33dcffea2c27d11bdd2,f2f429b386e21417119f143254c544097888b785f717170ebeba2189abc9a441,,ctls,payment-qa.ivanti.com,azure,443,https://payment-qa.ivanti.com:443,https,Microsoft-IIS/10.0,text/html,GET,13.66.138.97,/,-1439222863,13.66.138.97,Windows Server,16,False,True,,,,
payment.ivanti.com,Ivanti Payments,200,635,payment.ivanti.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-25T00:00:00Z,2023-07-25T23:59:59Z,"CN=payment.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",payment.ivanti.com,"Ivanti, Inc.",www.payment.ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,a1a329f7b579262be10fa6f840c8fafc,4c7bffb0a6e8c9f15724e0f1fae4427379d595057dc73d0c7248634a3d39559c,,ctls,payment.ivanti.com,azure,443,https://payment.ivanti.com:443,https,Microsoft-IIS/10.0,text/html,GET,13.66.138.106,/,-1439222863,13.66.138.106,Windows Server,16,False,True,,,,
pm-bounces.ivanti.com,Postmark — Email delivery for web apps,200,4374,,,,,,,,,,,,,,,,,,,,,80,http://pm-bounces.ivanti.com:80,http,nginx/1.25.1,text/html,GET,3.20.135.122,/,-1457628171,18.118.245.208,Nginx:1.25.1,85,False,,,,,
podcadence.ivanti.com,Sign in ・ Cloudflare Access,200,30869,ivanti.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,ivanti.cloudflareaccess.com,cloudflare,443,https://podcadence.ivanti.com:443,https,cloudflare,text/html,GET,104.17.137.107,/,1589413059,2606:4700::6811:8a6b,HSTS,67,False,True,,https:,https://ivanti.cloudflareaccess.com/cdn-cgi/access/login/podcadence.ivanti.com?kid=94229e4f1b75706847e96d2f653a162e015821e6cfba77b411471aea71d81240&redirect_url=%2F&meta=eyJraWQiOiJhZjNmMjUwZjY3NTI1NDc0NDgzN2JjZDU4Zjc5ODA4Y2RkMDY1N2Q4NWU4NWEzMDZiNjMyZTZiZDQ3ZjEzYTZhIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4OTkxMjAxMywic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6Ijk0MjI5ZTRmMWI3NTcwNjg0N2U5NmQyZjY1M2ExNjJlMDE1ODIxZTZjZmJhNzdiNDExNDcxYWVhNzFkODEyNDAiLCJob3N0bmFtZSI6InBvZGNhZGVuY2UuaXZhbnRpLmNvbSIsImFwcF9zZXNzaW9uX2hhc2giOiJkZjE4MzI3YjM0YmI4MDNlOGI3YTRlMjE3OTkwN2E4NDk2MGExZjRiNGI4NTM1NDg1ZTU5OWU3MGFjYzRlZTI2IiwibmJmIjoxNjg5OTEyMDEzLCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC8iLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.nUD7yQwldDlkoKu3Qa0qhAxe6G0RMrImspk3QBPsf6b9DuAq98WNHZraCNCpf8BBNCNrOspdJqQRis30ImzjaWcXl1GRXZbttA8VDVRnG0e1cQVvXKQsUeHQB2cRido5rTTPOPxv5oGdHFXRuUqcRlxVgVsapCGZpf1tD6bNDNHIRBQuLYpIscWgPzIIEsqUzaZjtcZPeuDSuwb5A08QP853qTId3q6nBNAIiOX4KJ5M5XqS7s_Z0beWX6HJeMfvt944rwCLtDRRrq5TqI8q0uD5D6BdFvZw-zs_YKUEr6jekmXlX2CPCJJatUurHtLBj2m1rDAcULmg9GJXoK3F9w,
portal.ivanti.com,Ivanti Software Licensing Portal,200,7851,portal.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,portal.ivanti.com,cloudflare,443,https://portal.ivanti.com:443,https,cloudflare,text/html,GET,104.17.137.107,/,-1439222863,2606:4700::6811:8a6b,HSTS,16,False,True,,https:,,
portalidentity.ivanti.com,IdentityServer4,200,2506,portalidentity.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,portalidentity.ivanti.com,cloudflare,443,https://portalidentity.ivanti.com:443,https,cloudflare,text/html,GET,104.17.137.107,/,-1058990382,2606:4700::6811:8a6b,HSTS,78,False,True,,,,
